ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,ROOT2_PFMF,ROOT2_FamSize,ROOT2_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
7676,SHYLOCKIAN,JJ,3,"0,2,1",{(shy)}{(lock)}>ian>,100,8,5100,"90,90909091",23,52735,"95,95375723",174,394113,3,"2,79E-05","0,0016993666"
7759,sightseen,VB,3,"0,2,1",{(sight)}{(see)}>n>,85,21,37472,80,21,800097,"95,97315436",150,714837,1,"1,12E-05","0,001235902982"
7769,signalmen,NN,3,"0,2,1",{(sign)}>al>{(men)},84,26,219005,"83,21678322",1431,4704731,"9,14E-06","0,006642978526","63,05732484",158,125014,3
7939,sixteenths,NN,3,"0,2,1",{(six)(teen)}>th>,50,13,54519,"21,42857143",15,16279,"65,38461538",53,86685,2,"3,46E-05","0,0004634636181"
7949,skateboarders,NN,3,"0,2,1",{(skate)}{(board)}>er>,75,5,33546,"44,64285714",57,163026,"39,15530136",2274,4569119,2,"3,55E-05","0,02502703538"
8024,serviceman,NN,3,"0,2,1",{(serve)>ice>}{(man)},"64,28571429",43,651056,60,16,409276,"2,44E-06","0,0001544878727","43,80952381",211,300379,3
8026,servicewomen,NN,3,"0,2,1",{(serve)>ice>}{(women)},"85,71428571",43,651056,80,16,409276,"2,44E-06","0,0001544878727","13,79310345",30,123504,5
8032,servomechanism,NN,3,"0,2,1",{(servo)(mechan)>ism>},0,1,20,80,11,44812,"79,62962963",271,218200,3,"5,50E-05","0,001853854472"
8033,servomechanisms,NN,3,"0,2,1",{(servo)(mechan)>ism>},0,1,20,80,11,44812,"79,62962963",271,218200,3,"5,50E-05","0,001853854472"
8050,seventeenths,NN,3,"0,2,1",{(seven)(teen)}>th>,"77,77777778",10,30620,"57,14285714",15,16279,"84,61538462",53,86685,2,"3,46E-05","0,0004634636181"
8173,sharecroppers,NN,3,"0,2,1",{(share)}{(crop)}>er>,"83,33333333",7,105186,75,5,8280,"53,71755389",2274,4569119,2,"3,55E-05","0,02502703538"
8308,shipbrokers,NN,3,"0,2,1",{(ship)}{(broke)}>er>,"97,05882353",35,184087,100,12,49922,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
8309,shipbuilders,NN,3,"0,2,1",{(ship)}{(build)}>er>,"70,58823529",35,184087,"83,33333333",13,121790,"60,66871975",2274,4569119,2,"3,55E-05","0,02502703538"
8312,shipowners,NN,3,"0,2,1",{(ship)}{(own)}>er>,"76,47058824",35,184087,"87,5",9,375991,"63,44038715",2274,4569119,2,"3,55E-05","0,02502703538"
8332,shirtwaister,NN,3,"0,2,1",{(shirt)}{(waist)}>er>,"91,66666667",13,12331,100,6,6037,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
8333,shirtwaisters,NN,3,"0,2,1",{(shirt)}{(waist)}>er>,"91,66666667",13,12331,100,6,6037,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
8356,shoemakers,NN,3,"0,2,1",{(shoe)}{(make)}>er>,"16,66666667",13,18923,"23,07692308",40,1073485,"27,4967004",2274,4569119,2,"3,55E-05","0,02502703538"
8368,shoplifters,NN,3,"0,2,1",{(shop)}{(lift)}>er>,"63,63636364",12,73166,"55,55555556",10,21714,"45,93048834",2274,4569119,2,"3,55E-05","0,02502703538"
8385,shortsightedly,RB,3,"0,2,1",{(short)}{(sight)}>ly>,100,20,134285,75,21,37472,"70,93545047",2898,3857999,2,"4,48E-05","0,02672640198"
8587,SEEKINGLY,JJ,3,"0,2,1",{(see)}{(king)}>ly>,85,21,800097,"66,66666667",13,81094,"86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
8621,seismologist,NN,3,"0,2,1",{(seism)(log)>ist>},50,5,1174,"58,41121495",215,380513,"57,26681128",462,382916,3,"6,27E-05","0,003707708945"
8622,seismologists,NN,3,"0,2,1",{(seism)(log)>ist>},50,5,1174,"58,41121495",215,380513,"57,26681128",462,382916,3,"6,27E-05","0,003707708945"
8787,sericultural,JJ,3,"0,2,1",{(seri)(culture)}>al>,100,6,30987,100,20,80328,"93,98601399",1431,4704731,2,"9,14E-06","0,006642978526"
8849,saxophonists,NN,3,"0,2,1",{(saxo)(phon)}>ist>,100,2,842,"37,5",41,207292,"42,29934924",462,382916,3,"6,27E-05","0,003707708945"
8946,sceneshifters,NN,3,"0,2,1",{(scene)}{(shift)}>er>,100,5,48281,"58,33333333",13,25140,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
9143,screwdrivers,NN,3,"0,2,1",{(screw)}{(drive)}>er>,"12,5",9,26379,60,6,369466,"15,48614166",2274,4569119,2,"3,55E-05","0,02502703538"
9171,scriptwriters,NN,3,"0,2,1",{(script)}{(write)}>er>,"60,97560976",42,343830,"68,42105263",20,938692,"39,06731192",2274,4569119,2,"3,55E-05","0,02502703538"
9294,safebreaker,NN,3,"0,2,1",{(safe)}{(break)}>er>,100,12,73422,"96,96969697",34,95043,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
9295,safebreakers,NN,3,"0,2,1",{(safe)}{(break)}>er>,100,12,73422,"96,96969697",34,95043,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
9296,safecrackers,NN,3,"0,2,1",{(safe)}{(crack)}>er>,"81,81818182",12,73422,"77,77777778",10,21939,"59,21689397",2274,4569119,2,"3,55E-05","0,02502703538"
9364,SALOONKEEPER,NN,3,"0,2,1",{(saloon)}{(keep)}>er>,100,2,597,100,20,247711,"81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
9463,sandpipers,NN,3,"0,2,1",{(sand)}{(pipe)}>er>,"63,15789474",20,24930,"28,57142857",15,27481,"46,41443027",2274,4569119,2,"3,55E-05","0,02502703538"
9519,sarcophagi,NN,3,"0,2,1",{(sarco)(phage)>i>},100,2,118,75,5,396,"96,66666667",31,21164,1,"4,73E-05","0,0001544878727"
9520,sarcophaguses,NN,3,"0,2,1",{(sarco)(phage)>us>},0,2,118,25,5,396,"61,53846154",27,178733,2,"1,68E-05","0,0004634636181"
9622,ROCKSTREWN,VB|JJ,3,"0,2,1",{(rock)}{(strew)}>n>,"93,33333333",16,63279,100,5,394,"99,32885906",150,714837,1,"1,12E-05","0,001235902982"
9669,ROMANTICK,NN|VB,3,"0,2,1",{(rome)}>ian>{(tick)},100,5,19736,"99,42196532",174,394113,"2,79E-05","0,0016993666",75,5,9008,4
9723,ropewalker,NN,3,"0,2,1",{(rope)}{(walk)}>er>,80,11,9358,100,19,87736,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
9724,ropewalkers,NN,3,"0,2,1",{(rope)}{(walk)}>er>,80,11,9358,100,19,87736,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
9799,roughriders,NN,3,"0,2,1",{(rough)}{(ride)}>er>,"54,54545455",12,22794,"57,14285714",8,56403,"48,43818742",2274,4569119,2,"3,55E-05","0,02502703538"
9863,rubbernecked,VB|JJ,3,"0,2,1",{(rub)}>er>{(neck)},100,7,23357,"65,37615486",2274,4569119,"3,55E-05","0,02502703538","58,82352941",18,20615,4
9864,rubbernecking,VB|NN|JJ,3,"0,2,1",{(rub)}>er>{(neck)},100,7,23357,"65,37615486",2274,4569119,"3,55E-05","0,02502703538","58,82352941",18,20615,4
9865,rubbernecks,VB|NN,3,"0,2,1",{(rub)}>er>{(neck)},100,7,23357,"65,37615486",2274,4569119,"3,55E-05","0,02502703538","58,82352941",18,20615,4
10309,ringleaders,NN,3,"0,2,1",{(ring)}{(lead)}>er>,50,11,58201,"66,66666667",10,174774,"46,15046194",2274,4569119,2,"3,55E-05","0,02502703538"
10377,roadmender,NN,3,"0,2,1",{(road)}{(mend)}>er>,"94,73684211",20,88137,100,3,719,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
10378,roadmenders,NN,3,"0,2,1",{(road)}{(mend)}>er>,"94,73684211",20,88137,100,3,719,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
10404,regretfulness,NN,3,"0,2,1",{(regret)}{(full)}>ness>,100,6,7820,80,11,195498,"81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
10733,resentfulness,NN,3,"0,2,1",{(resent)}{(full)}>ness>,75,5,4025,60,11,195498,"67,79388084",1243,181553,4,"0,0005838515475","0,01637571451"
11055,REDHEADER,NN,3,"0,2,1",{(red)}{(head)}>er>,100,18,114394,"91,75257732",98,230581,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
11357,radiographer,NN,3,"0,2,1",{(radio)(graph)>er>},75,33,99653,"75,65217391",116,198105,"63,44038715",2274,4569119,2,"3,55E-05","0,02502703538"
11358,radiographers,NN,3,"0,2,1",{(radio)(graph)>er>},75,33,99653,"75,65217391",116,198105,"63,44038715",2274,4569119,2,"3,55E-05","0,02502703538"
11362,radiolocation,NN,3,"0,2,1",(radio){(locate)}>ion>,"81,25",33,99653,100,4,1705,"92,49061327",1599,6530204,3,"9,03E-06","0,009114784489"
11363,radiologist,NN,3,"0,2,1",{(radio)(log)>ist>},"46,875",33,99653,"54,6728972",215,380513,"53,14533623",462,382916,3,"6,27E-05","0,003707708945"
11364,radiologists,NN,3,"0,2,1",{(radio)(log)>ist>},"46,875",33,99653,"54,6728972",215,380513,"53,14533623",462,382916,3,"6,27E-05","0,003707708945"
11369,RADIOSTERILIZED,VB|JJ,3,"0,2,1",{(radio)}{(sterile)}>ize>,"90,625",33,99653,"66,66666667",7,3331,"95,33799534",430,443161,3,"0,0001489300728","0,0101961996"
11370,radiotherapists,NN,3,"0,2,1",(radio){(therap)>ist>},"87,5",33,99653,100,15,17922,"92,62472885",462,382916,3,"6,27E-05","0,003707708945"
11373,radiotherapist,NN,3,"0,2,1",(radio){(therap)>ist>},"87,5",33,99653,100,15,17922,"92,62472885",462,382916,3,"6,27E-05","0,003707708945"
11531,ratepayers,NN,3,"0,2,1",{(rate)}{(pay)}>er>,"71,42857143",8,156934,"96,15384615",27,289396,"65,37615486",2274,4569119,2,"3,55E-05","0,02502703538"
11584,psychologies,NN,3,"0,2,1",{(psycho)(log)>y>},"2,777777778",37,47211,"2,336448598",215,380513,"2,293762575",2486,3870233,1,"4,99E-05","0,02981615943"
11788,PURSEWARDEN,NN,3,"0,2,1",{(purse)}{(ward)}>en>,100,4,2310,100,10,27534,"93,59605911",204,655590,2,"1,68E-05","0,0016993666"
11820,pussycats,NN,3,"0,2,1",{(puss)}>y>{(cat)},25,5,12434,"20,32193159",2486,3870233,"4,99E-05","0,02981615943","27,27272727",23,65424,3
11821,pussyfooted,VB,3,"0,2,1",{(puss)}>y>{(foot)},75,5,12434,"43,54124748",2486,3870233,"4,99E-05","0,02981615943","66,66666667",43,58389,4
11822,pussyfooting,VB|NN|JJ,3,"0,2,1",{(puss)}>y>{(foot)},75,5,12434,"43,54124748",2486,3870233,"4,99E-05","0,02981615943","66,66666667",43,58389,4
11823,pussyfoots,VB,3,"0,2,1",{(puss)}>y>{(foot)},75,5,12434,"43,54124748",2486,3870233,"4,99E-05","0,02981615943","66,66666667",43,58389,4
11828,putrefaction,NN,3,"0,2,1",{(putr)(efact)>ion>},20,6,331,0,2,55,"77,22152691",1599,6530204,3,"9,03E-06","0,009114784489"
11868,pyromaniacs,NN,3,"0,2,1",{(pyro)(mania)>iac>},60,6,2650,"33,33333333",16,2751,"46,15384615",14,1568,3,"0,000637755102","0,0001544878727"
11872,pyrotechnic,JJ,3,"0,2,1",(pyro){(tech)>ic>},20,6,2650,"78,94736842",20,322084,"33,56367226",1014,1472797,2,"2,78E-05","0,006334002781"
11874,pyrotechnics,NN,3,"0,2,1",(pyro){(tech)>ics>},0,6,2650,"36,84210526",20,322084,"18,18181818",34,144919,3,"6,90E-06","0,0001544878727"
12145,proofreader,NN,3,"0,2,1",{(proof)}{(read)}>er>,"29,41176471",18,35272,"91,66666667",13,493554,"41,00307963",2274,4569119,2,"3,55E-05","0,02502703538"
12146,proofreaders,NN,3,"0,2,1",{(proof)}{(read)}>er>,"29,41176471",18,35272,"91,66666667",13,493554,"41,00307963",2274,4569119,2,"3,55E-05","0,02502703538"
12248,protagonists,NN,3,"0,2,1",{(proto)(agon)>ist>},"28,57142857",8,11805,"33,33333333",4,4135,"15,40130152",462,382916,3,"6,27E-05","0,003707708945"
12266,protozoan,JJ,3,"0,2,1",{(proto)(zoa)}>n>,100,8,11805,100,2,686,"73,82550336",150,714837,1,"1,12E-05","0,001235902982"
12348,pseudonymous,JJ,3,"0,2,1",{(pseudo)(nym)}>ious>,100,3,3082,"61,53846154",14,72688,"34,25324675",617,450833,4,"7,10E-05","0,004943611926"
12366,psychoanalytical,JJ,3,"0,2,1",(psycho){(analytic)}>al>,"86,11111111",37,47211,80,6,5796,"84,82517483",1431,4704731,2,"9,14E-06","0,006642978526"
12367,psychokinetic,JJ,3,"0,2,1",(psycho){(kine)>ic>},"72,22222222",37,47211,50,7,1885,"74,72852912",1014,1472797,2,"2,78E-05","0,006334002781"
12713,primogeniture,NN,3,"0,2,1",{(prim)(genit)>ure>},60,16,139856,"85,71428571",8,5099,"87,62886598",98,541479,3,"3,69E-06","0,0003089757454"
12758,prizefighter,NN,3,"0,2,1",{(prize)}{(fight)}>er>,"33,33333333",4,12630,"81,81818182",12,91775,"64,93620766",2274,4569119,2,"3,55E-05","0,02502703538"
12759,prizefighters,NN,3,"0,2,1",{(prize)}{(fight)}>er>,"33,33333333",4,12630,"81,81818182",12,91775,"64,93620766",2274,4569119,2,"3,55E-05","0,02502703538"
12770,poliomyelitis,NN,3,"0,2,1",{(polio)(myel)>itis>},100,2,1605,0,3,214,"33,33333333",16,5021,4,0,0
12973,pornographers,NN,3,"0,2,1",{(porn)(graph)>er>},75,5,13106,"32,17391304",116,198105,"30,66432028",2274,4569119,2,"3,55E-05","0,02502703538"
13014,PORTWATCHERS,NN,3,"0,2,1",{(port)}{(watch)}>er>,"97,43589744",40,395451,"82,35294118",18,112901,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
13090,potholer,NN,3,"0,2,1",{(pot)}{(hole)}>er>,90,41,74693,96,26,60876,"79,19049714",2274,4569119,2,"3,55E-05","0,02502703538"
13091,potholers,NN,3,"0,2,1",{(pot)}{(hole)}>er>,90,41,74693,96,26,60876,"79,19049714",2274,4569119,2,"3,55E-05","0,02502703538"
13095,pothunter,NN,3,"0,2,1",{(pot)}{(hunt)}>er>,90,41,74693,100,9,48581,"79,19049714",2274,4569119,2,"3,55E-05","0,02502703538"
13096,pothunters,NN,3,"0,2,1",{(pot)}{(hunt)}>er>,90,41,74693,100,9,48581,"79,19049714",2274,4569119,2,"3,55E-05","0,02502703538"
13338,playgoer,NN,3,"0,2,1",{(play)}{(go)}>er>,"97,14285714",36,458704,"71,42857143",22,822596,"73,11922569",2274,4569119,2,"3,55E-05","0,02502703538"
13339,playgoers,NN,3,"0,2,1",{(play)}{(go)}>er>,"97,14285714",36,458704,"71,42857143",22,822596,"73,11922569",2274,4569119,2,"3,55E-05","0,02502703538"
13479,plutocratic,JJ,3,"0,2,1",{(pluto)(crat)}>ic>,"66,66666667",4,1896,75,21,35528,"61,00691017",1014,1472797,2,"2,78E-05","0,006334002781"
13596,pharmacologist,NN,3,"0,2,1",{(pharma)(log)>ist>},"71,42857143",8,7588,"56,07476636",215,380513,"54,6637744",462,382916,3,"6,27E-05","0,003707708945"
13598,pharmacologists,NN,3,"0,2,1",{(pharma)(log)>ist>},"71,42857143",8,7588,"56,07476636",215,380513,"54,6637744",462,382916,3,"6,27E-05","0,003707708945"
13621,philanthropists,NN,3,"0,2,1",{(philo)(anthropo)}>ist>,"34,48275862",30,53808,"29,41176471",18,5478,"55,96529284",462,382916,3,"6,27E-05","0,003707708945"
13651,philologist,NN,3,"0,2,1",{(philo)(log)>ist>},"51,72413793",30,53808,"61,68224299",215,380513,"60,0867679",462,382916,3,"6,27E-05","0,003707708945"
13652,philology,NN,3,"0,2,1",{(philo)(log)>y>},"58,62068966",30,53808,"64,48598131",215,380513,"36,70020121",2486,3870233,1,"4,99E-05","0,02981615943"
13653,philosophizes,VB,3,"0,2,1",{(philo)(soph)>ize>},"27,5862069",30,53808,"64,28571429",15,39925,"46,15384615",430,443161,3,"0,0001489300728","0,0101961996"
13688,phonologist,NN,3,"0,2,1",{(phon)(log)>ist>},90,41,207292,"90,65420561",215,380513,"89,80477223",462,382916,3,"6,27E-05","0,003707708945"
13689,phonologists,NN,3,"0,2,1",{(phon)(log)>ist>},90,41,207292,"90,65420561",215,380513,"89,80477223",462,382916,3,"6,27E-05","0,003707708945"
13700,photocopiers,NN,3,"0,2,1",(photo){(copy)}>er>,"28,57142857",29,54567,"41,66666667",13,235770,"34,93180818",2274,4569119,2,"3,55E-05","0,02502703538"
13715,photosensitize,VB,3,"0,2,1",(photo){(sense)>itize>},"85,71428571",29,54567,100,46,144057,100,6,644,5,0,0
13716,photosensitized,VB|JJ,3,"0,2,1",(photo){(sense)>itize>},"85,71428571",29,54567,100,46,144057,100,6,644,5,0,0
13717,photosensitizes,VB,3,"0,2,1",(photo){(sense)>itize>},"85,71428571",29,54567,100,46,144057,100,6,644,5,0,0
13718,photosensitizing,VB|NN|JJ,3,"0,2,1",(photo){(sense)>itize>},"85,71428571",29,54567,100,46,144057,100,6,644,5,0,0
13720,photostatic,JJ|NN,3,"0,2,1",{(photo)}{(stat)>ic>},"67,85714286",29,54567,"78,57142857",15,76366,"71,66831194",1014,1472797,2,"2,78E-05","0,006334002781"
13731,phrenologist,NN,3,"0,2,1",{(phrene)(log)>ist>},100,2,67,"92,99065421",215,380513,"92,62472885",462,382916,3,"6,27E-05","0,003707708945"
13732,phrenologists,NN,3,"0,2,1",{(phrene)(log)>ist>},100,2,67,"92,99065421",215,380513,"92,62472885",462,382916,3,"6,27E-05","0,003707708945"
13744,physiognomies,NN,3,"0,2,1",{(phys)(gnom)>y>},"82,14285714",29,107401,0,1,34,"43,09859155",2486,3870233,1,"4,99E-05","0,02981615943"
13745,physiologies,NN,3,"0,2,1",{(phys)(log)>y>},"17,85714286",29,107401,"12,61682243",215,380513,"7,122736419",2486,3870233,1,"4,99E-05","0,02981615943"
13746,physiologists,NN,3,"0,2,1",{(phys)(log)>ist>},50,29,107401,"46,26168224",215,380513,"38,39479393",462,382916,3,"6,27E-05","0,003707708945"
13748,physiotherapists,NN,3,"0,2,1",(phys){(therap)>ist>},"82,14285714",29,107401,"78,57142857",15,17922,"71,36659436",462,382916,3,"6,27E-05","0,003707708945"
13839,piggybacks,VB|NN,3,"0,2,1",{(pig)}>y>{(back)},"16,66666667",19,13040,"23,78269618",2486,3870233,"4,99E-05","0,02981615943","44,11764706",69,549038,4
13841,pigheadedly,RB,3,"0,2,1",{(pig)}{(head)}>ly>,"88,88888889",19,13040,"88,65979381",98,230581,"80,98032447",2898,3857999,2,"4,48E-05","0,02672640198"
13842,pigheadedness,NN,3,"0,2,1",{(pig)}{(head)}>ness>,"55,55555556",19,13040,"75,25773196",98,230581,"39,93558776",1243,181553,4,"0,0005838515475","0,01637571451"
14017,pennyweights,NN,3,"0,2,1",{(penny)}{(weigh)>t>},"42,85714286",8,6804,"78,26086957",24,56346,75,49,133535,1,"2,25E-05","0,0004634636181"
14022,penology,NN,3,"0,2,1",{(pen)(log)>y>},80,11,10435,"84,11214953",215,380513,"56,01609658",2486,3870233,1,"4,99E-05","0,02981615943"
14037,penultimates,NN,3,"0,2,1",{(pen)(ultim)>ate>},100,11,10435,100,5,25403,"96,47435897",937,2569118,3,"2,65E-05","0,01050517534"
14324,petrology,NN,3,"0,2,1",{(petro)(log)>y>},100,3,904,"75,70093458",215,380513,"41,12676056",2486,3870233,1,"4,99E-05","0,02981615943"
14338,parenthetic,JJ,3,"0,2,1",{(par)>en>(thetic)},85,21,34876,"87,19211823",204,655590,"1,68E-05","0,0016993666",100,7,7461,6
14401,partaken,VB|JJ,3,"0,2,1",{(par)(take)}>en>,70,21,34876,"83,33333333",31,614526,"79,31034483",204,655590,2,"1,68E-05","0,0016993666"
14445,passageways,NN,3,"0,2,1",{(pass)}>age>{(way)},"57,14285714",15,151918,"50,61728395",82,257400,"1,94E-05","0,0007724393635","48,38709677",63,727683,3
14507,PATEROLLERS,NN,3,"0,2,1",{(pate)}{(roll)}>er>,100,2,522,100,10,59973,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
14514,pathfinders,NN,3,"0,2,1",{(patho)}{(find)}>er>,"27,08333333",49,81153,"33,33333333",7,435097,"21,9533656",2274,4569119,2,"3,55E-05","0,02502703538"
14516,pathologists,NN,3,"0,2,1",{(patho)(log)>ist>},"29,16666667",49,81153,"31,30841121",215,380513,"23,86117137",462,382916,3,"6,27E-05","0,003707708945"
14528,patriarchate,NN,3,"0,2,1",{(pater)(arch)}>ate>,50,27,10676,45,41,38937,"63,78205128",937,2569118,3,"2,65E-05","0,01050517534"
14529,patriarchates,NN,3,"0,2,1",{(pater)(arch)}>ate>,50,27,10676,45,41,38937,"63,78205128",937,2569118,3,"2,65E-05","0,01050517534"
14530,patriarchies,NN,3,"0,2,1",{(pater)(arch)}>y>,"30,76923077",27,10676,30,41,38937,"15,77464789",2486,3870233,1,"4,99E-05","0,02981615943"
14535,patrimonial,JJ,3,"0,2,1",{(pater)(mony)}>al>,"88,46153846",27,10676,"88,88888889",10,8995,"80,13986014",1431,4704731,2,"9,14E-06","0,006642978526"
14543,patronymic,JJ,3,"0,2,1",{(pater)(nym)}>ic>,"73,07692308",27,10676,"84,61538462",14,72688,"66,63376111",1014,1472797,2,"2,78E-05","0,006334002781"
14544,patronymics,NN,3,"0,2,1",{(pater)(nym)}>ic>,"73,07692308",27,10676,"84,61538462",14,72688,"66,63376111",1014,1472797,2,"2,78E-05","0,006334002781"
14588,pawnbrokers,NN,3,"0,2,1",{(pawn)}{(broke)}>er>,100,3,2333,"81,81818182",12,49922,"59,83282006",2274,4569119,2,"3,55E-05","0,02502703538"
14622,peacemakers,NN,3,"0,2,1",{(peace)}{(make)}>er>,"55,55555556",10,49197,"28,20512821",40,1073485,"32,11614606",2274,4569119,2,"3,55E-05","0,02502703538"
14645,peashooters,NN,3,"0,2,1",{(pea)}{(shoot)}>er>,100,7,7267,100,9,47015,"74,30708315",2274,4569119,2,"3,55E-05","0,02502703538"
14698,pedicurist,NN,3,"0,2,1",{(podo)(cure)}>ist>,"93,75",17,13943,90,11,13857,"91,10629067",462,382916,3,"6,27E-05","0,003707708945"
14699,pedicurists,NN,3,"0,2,1",{(podo)(cure)}>ist>,"93,75",17,13943,90,11,13857,"91,10629067",462,382916,3,"6,27E-05","0,003707708945"
14802,pacemakers,NN,3,"0,2,1",{(pace)}{(make)}>er>,"66,66666667",4,11017,"35,8974359",40,1073485,"34,27188737",2274,4569119,2,"3,55E-05","0,02502703538"
14803,pacesetters,NN,3,"0,2,1",{(pace)}{(set)}>er>,100,4,11017,"73,91304348",24,474416,"46,72239331",2274,4569119,2,"3,55E-05","0,02502703538"
14851,painkillers,NN,3,"0,2,1",{(pain)}{(kill)}>er>,75,9,50428,"37,5",9,154454,"36,60360757",2274,4569119,2,"3,55E-05","0,02502703538"
14887,paleographic,JJ,3,"0,2,1",{(paleo)(graph)>ic>},75,5,678,"80,86956522",116,198105,"77,98617966",1014,1472797,2,"2,78E-05","0,006334002781"
14908,pallbearers,NN,3,"0,2,1",{(pall)}{(bear)}>er>,"33,33333333",4,236,"68,42105263",20,47580,"56,62120546",2274,4569119,2,"3,55E-05","0,02502703538"
14993,panhandler,NN,3,"0,2,1",{(pan)}{(handle)}>er>,"55,55555556",10,14218,"66,66666667",10,96192,"48,8341399",2274,4569119,2,"3,55E-05","0,02502703538"
14994,panhandlers,NN,3,"0,2,1",{(pan)}{(handle)}>er>,"55,55555556",10,14218,"66,66666667",10,96192,"48,8341399",2274,4569119,2,"3,55E-05","0,02502703538"
15048,paperhanger,NN,3,"0,2,1",{(paper)}{(hang)}>er>,"87,5",17,130502,"78,57142857",15,40346,"76,46282446",2274,4569119,2,"3,55E-05","0,02502703538"
15049,paperhangers,NN,3,"0,2,1",{(paper)}{(hang)}>er>,"87,5",17,130502,"78,57142857",15,40346,"76,46282446",2274,4569119,2,"3,55E-05","0,02502703538"
15052,paperweights,NN,3,"0,2,1",{(paper)}{(weigh)>t>},50,17,130502,"30,43478261",24,56346,"39,58333333",49,133535,1,"2,25E-05","0,0004634636181"
15065,parabolas,NN,3,"0,2,1",{(para)(bol)>a>},"51,61290323",32,98380,"63,63636364",12,4979,55,61,89636,1,"2,23E-05","0,0003089757454"
15070,parachutist,NN,3,"0,2,1",{(para)(chute)}>ist>,"58,06451613",32,98380,"66,66666667",4,3427,"52,27765727",462,382916,3,"6,27E-05","0,003707708945"
15071,parachutists,NN,3,"0,2,1",{(para)(chute)}>ist>,"58,06451613",32,98380,"66,66666667",4,3427,"52,27765727",462,382916,3,"6,27E-05","0,003707708945"
15090,paralytic,JJ,3,"0,2,1",{(para)(lyt)>ic>},"54,83870968",32,98380,0,3,220,"48,07502468",1014,1472797,2,"2,78E-05","0,006334002781"
15101,paraplegia,NN,3,"0,2,1",{(para)(pleg)>ia>},"77,41935484",32,98380,50,3,135,"91,11111111",46,69613,2,0,0
15103,paraplegics,NN,3,"0,2,1",{(para)(pleg)>ic>},"61,29032258",32,98380,0,3,135,"49,75320829",1014,1472797,2,"2,78E-05","0,006334002781"
15556,oceanographers,NN,3,"0,2,1",{(ocean)}(graph)>er>,"71,42857143",8,15908,40,116,198105,"33,39199296",2274,4569119,2,"3,55E-05","0,02502703538"
15596,oesophagus,NN,3,"0,2,1",{(oeso)(phage)>us>},0,1,9,75,5,396,"84,61538462",27,178733,2,"1,68E-05","0,0004634636181"
15597,oesophaguses,NN,3,"0,2,1",{(oeso)(phage)>us>},0,1,9,75,5,396,"84,61538462",27,178733,2,"1,68E-05","0,0004634636181"
15684,oligarchies,NN,3,"0,2,1",{(olig)(arch)>y>},0,1,362,35,41,38937,"19,63782696",2486,3870233,1,"4,99E-05","0,02981615943"
15722,ontologies,NN,3,"0,2,1",{(onto)(log)>y>},0,5,1386,"36,44859813",215,380513,"18,83299799",2486,3870233,1,"4,99E-05","0,02981615943"
15741,openheartedness,NN,3,"0,2,1",{(open)}{(heart)}>ness>,100,10,233035,"87,17948718",40,64172,"67,79388084",1243,181553,4,"0,0005838515475","0,01637571451"
