ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,ROOT2_PFMF,ROOT2_FamSize,ROOT2_Freq_HAL
62175,horseback,NN,2,"0,2,0",{(horse)}{(back)},"14,70588235",35,39630,"32,35294118",69,549038
62176,horsefly,NN,2,"0,2,0",{(horse)}{(fly)},"52,94117647",35,39630,"53,84615385",27,76434
62177,horsehair,NN,2,"0,2,0",{(horse)}{(hair)},"44,11764706",35,39630,"46,15384615",27,52736
62178,horselike,VB|NN|JJ,2,"0,2,0",{(horse)}{(like)},"70,58823529",35,39630,"50,68493151",74,1232275
62179,horseman,NN,2,"0,2,0",{(horse)}(man),"5,882352941",35,39630,"6,19047619",211,300379
62181,horsemeat,NN,2,"0,2,0",{(horse)}{(meat)},50,35,39630,70,11,16646
62182,horseplay,NN,2,"0,2,0",{(horse)}{(play)},"47,05882353",35,39630,"85,71428571",36,458704
62183,horsepower,NN,2,"0,2,0",{(horse)}{(power)},"2,941176471",35,39630,"16,66666667",19,256803
62184,horseradish,NN,2,"0,2,0",{(horse)}{(radish)},"26,47058824",35,39630,100,2,373
62187,horseshoe,NN,2,"0,2,0",{(horse)}{(shoe)},"8,823529412",35,39630,"8,333333333",13,18923
62188,horsewhip,VB|NN,2,"0,2,0",{(horse)}{(whip)},"41,17647059",35,39630,"66,66666667",7,10471
62191,horticulture,NN,2,"0,2,0",{(horti)(culture)},0,4,675,"26,31578947",20,80328
62194,hosepipe,NN,2,"0,2,0",{(hose)}{(pipe)},100,2,5833,"78,57142857",15,27481
62219,hotbed,NN,2,"0,2,0",{(hot)}{(bed)},"30,76923077",14,56978,"24,24242424",34,56867
62220,hotdogs,NN,2,"0,2,0",{(hot)}{(dog)},"53,84615385",14,56978,"39,13043478",24,100925
62224,hothead,NN,2,"0,2,0",{(hot)}{(head)},"38,46153846",14,56978,"42,26804124",98,230581
62225,hotheaded,JJ,2,"0,2,0",{(hot)}{(head)},"38,46153846",14,56978,"42,26804124",98,230581
62226,hothouse,JJ,2,"0,2,0",{(hot)}{(house)},"46,15384615",14,56978,"32,22222222",91,155845
62227,hotplate,NN,2,"0,2,0",{(hot)}{(plate)},"69,23076923",14,56978,"63,63636364",12,17557
62228,hotpot,NN,2,"0,2,0",{(hot)}{(pot)},"92,30769231",14,56978,85,41,74693
62229,hotrod,NN|VB,2,"0,2,0",{(hot)}{(rod)},"61,53846154",14,56978,"66,66666667",4,22749
62236,hourglass,NN,2,"0,2,0",{(hour)}{(glass)},40,6,130066,"11,76470588",18,35363
62240,houseboat,NN,2,"0,2,0",{(house)}{(boat)},30,91,155845,48,26,26516
62241,houseboats,NN,2,"0,2,0",{(house)}{(boat)},30,91,155845,48,26,26516
62242,housebound,JJ,2,"0,2,0",{(house)}{(bound)},"47,77777778",91,155845,"65,38461538",27,34260
62243,houseboy,NN,2,"0,2,0",{(house)}{(boy)},"36,66666667",91,155845,65,21,85827
62245,housebreaking,VB|NN,2,"0,2,0",{(house)}{(break)},"31,11111111",91,155845,"51,51515152",34,95043
62246,housecoat,NN,2,"0,2,0",{(house)}{(coat)},60,91,155845,"69,23076923",14,18536
62247,housecraft,NN,2,"0,2,0",{(house)}{(craft)},"85,55555556",91,155845,"82,60869565",24,34488
62249,housedog,NN|VB,2,"0,2,0",{(house)}{(dog)},"81,11111111",91,155845,"86,95652174",24,100925
62251,housefather,NN,2,"0,2,0",{(house)}{(father)},"85,55555556",91,155845,90,11,57523
62252,housefly,NN,2,"0,2,0",{(house)}{(fly)},"56,66666667",91,155845,"61,53846154",27,76434
62253,household,NN|JJ,2,"0,2,0",{(house)}{(hold)},"1,111111111",91,155845,"6,896551724",30,140327
62256,households,NN,2,"0,2,0",{(house)}{(hold)},"1,111111111",91,155845,"6,896551724",30,140327
62258,housekeeping,NN|VB,2,"0,2,0",{(house)}{(keep)},"12,22222222",91,155845,"26,31578947",20,247711
62259,houselights,NN,2,"0,2,0",{(house)}{(light)},"74,44444444",91,155845,"88,63636364",45,176000
62260,housemaid,NN,2,"0,2,0",{(house)}{(maid)},"63,33333333",91,155845,"73,33333333",16,9264
62261,housemaster,NN,2,"0,2,0",{(house)}{(master)},"77,77777778",91,155845,"92,85714286",29,86963
62262,housemistress,NN,2,"0,2,0",{(house)}{(mistress)},"85,55555556",91,155845,100,5,5324
62263,housemother,NN,2,"0,2,0",{(house)}{(mother)},"77,77777778",91,155845,"81,81818182",12,59735
62264,housepaint,NN|VB,2,"0,2,0",{(house)}{(paint)},"84,44444444",91,155845,"87,5",9,34757
62267,housetops,NN,2,"0,2,0",{(house)}{(top)},"53,33333333",91,155845,"78,26086957",24,128587
62268,housetrained,JJ,2,"0,2,0",{(house)}{(train)},"48,88888889",91,155845,"46,15384615",14,106738
62271,housewarming,NN|VB|JJ,2,"0,2,0",{(house)}{(warm)},"38,88888889",91,155845,"53,84615385",14,29760
62272,housewife,NN,2,"0,2,0",{(house)}{(wife)},10,91,155845,10,11,43730
62273,housewives,NN,2,"0,2,0",{(house)}{(wife)},10,91,155845,10,11,43730
62274,housework,NN,2,"0,2,0",{(house)}{(work)},"15,55555556",91,155845,"23,52941176",86,1051110
62278,hovercraft,NN,2,"0,2,0",{(hover)}{(craft)},50,3,2338,"34,7826087",24,34488
62287,however,RB|minor,2,"0,2,0",{(how)}{(ever)},20,6,1012869,0,22,564255
62302,huckleberry,NN,2,"0,2,0",{(huckle)(berry)},0,1,218,"33,33333333",16,8926
62306,Hudson,NN,2,"0,2,0",{(hud)(sono)},0,1,4565,"15,55555556",46,140201
62307,Hudson's,encl,2,"0,2,0",{(hud)(sono)},0,1,4565,"15,55555556",46,140201
62329,heartthrob,NN,2,"0,2,0",{(heart)}{(throb)},"46,15384615",40,64172,100,2,2710
62330,heartwarming,VB|NN|JJ,2,"0,2,0",{(heart)}{(warm)},"38,46153846",40,64172,"46,15384615",14,29760
62343,heatstroke,NN,2,"0,2,0",{(heat)}{(stroke)},"77,77777778",10,40940,60,6,13232
62344,heatwave,NN,2,"0,2,0",{(heat)}{(wave)},"44,44444444",10,40940,50,13,41921
62375,hedgehog,NN,2,"0,2,0",{(hedge)}{(hog)},"33,33333333",4,5434,20,6,5828
62376,hedgerow,NN,2,"0,2,0",{(hedge)}{(row)},"66,66666667",4,5434,75,5,20217
62399,heirloom,NN,2,"0,2,0",{(heir)(loom)},50,3,2722,50,3,1933
62411,hellcat,NN,2,"0,2,0",{(hell)}{(cat)},80,6,68589,"22,72727273",23,65424
62414,hellfire,NN,2,"0,2,0",{(hell)}{(fire)},20,6,68589,"10,20408163",50,118119
62421,helmsman,NN,2,"0,2,0",{(helm)}(man),50,3,7255,"37,61904762",211,300379
62433,helpmate,NN,2,"0,2,0",{(help)}{(mate)},"88,88888889",10,454707,"73,33333333",16,20860
62434,helpmeet,NN,2,"0,2,0",{(help)}{(meet)},100,10,454707,50,3,106751
62443,hemline,NN,2,"0,2,0",{(hem)}{(line)},"33,33333333",4,2163,"76,19047619",64,426769
62448,hemoglobin,NN,2,"0,2,0",{(hema)(globin)},0,4,1901,0,2,1332
62452,hemorrhoids,NN,2,"0,2,0",{(hema)(rrhoid)},"66,66666667",4,1901,0,2,95
62454,hemstitch,NN,2,"0,2,0",{(hem)}{(stitch)},"66,66666667",4,2163,"66,66666667",4,6615
62457,henceforth,RB,2,"0,2,0",{(hence)}{(forth)},50,3,20582,"33,33333333",7,27039
62458,henceforward,RB,2,"0,2,0",{(hence)}{(forward)},100,3,20582,50,7,74120
62459,henchman,NN,2,"0,2,0",{(hench)(man)},100,2,511,"34,76190476",211,300379
62460,henchmen,NN,2,"0,2,0",{(hench)(men)},0,2,511,"9,554140127",158,125014
62462,henpecked,VB|JJ,2,"0,2,0",{(hen)}{(peck)},"66,66666667",4,1762,100,5,2349
62486,herdsman,NN,2,"0,2,0",{(herd)}(man),60,6,4361,"72,85714286",211,300379
62488,hereabout,JJ,2,"0,2,0",{(here)}{(about)},"66,66666667",13,536310,"66,66666667",10,1310534
62489,hereabouts,RB,2,"0,2,0",{(here)}{(about)},"66,66666667",13,536310,"66,66666667",10,1310534
62490,hereafter,RB|NN,2,"0,2,0",{(here)}{(after)},25,13,536310,75,5,428174
62491,hereby,RB,2,"0,2,0",{(here)}{(by)},"16,66666667",13,536310,"37,5",9,1813897
62495,herein,RB|NN,2,"0,2,0",{(here)}{(in)},"8,333333333",13,536310,"14,28571429",15,8150301
62497,hereof,RB,2,"0,2,0",{(here)}{(of)},"83,33333333",13,536310,100,6,11011706
62503,hereto,RB,2,"0,2,0",{(here)}{(to)},"58,33333333",13,536310,"77,77777778",10,13394246
62505,hereunder,RB,2,"0,2,0",{(here)}{(under)},"83,33333333",13,536310,100,4,250752
62506,hereunto,RB,2,"0,2,0",{(here)}{(unto)},75,13,536310,100,2,7308
62507,hereupon,RB,2,"0,2,0",{(here)}{(upon)},100,13,536310,100,4,78918
62508,herewith,RB,2,"0,2,0",{(here)}{(with)},"41,66666667",13,536310,"73,33333333",16,3580107
62536,herringbone,NN,2,"0,2,0",{(herring)}{(bone)},100,2,1752,"42,30769231",27,31548
62538,herself,minor,2,"0,2,0",{(her)}{(self)},100,2,614430,"27,27272727",23,458870
62554,heterodox,JJ,2,"0,2,0",{(hetero)(dox)},"55,55555556",10,8056,75,5,7409
62559,heterozygous,JJ,2,"0,2,0",{(hetero)(zygous)},"33,33333333",10,8056,0,1,76
62584,hideaway,NN,2,"0,2,0",{(hide)}{(away)},"57,14285714",8,43582,50,15,155532
62587,hideout,NN,2,"0,2,0",{(hide)}{(out)},"42,85714286",8,43582,"79,41176471",35,1415807
62593,hieroglyph,NN,2,"0,2,0",{(hiero)(glyph)},50,7,18900,50,3,349
62597,highball,NN|VB,2,"0,2,0",{(high)}{(ball)},"65,2173913",24,339513,"77,77777778",28,117537
62598,highboard,NN|VB,2,"0,2,0",{(high)}{(board)},100,24,339513,"94,64285714",57,163026
62599,highborn,JJ,2,"0,2,0",{(high)}{(born)},"78,26086957",24,339513,"81,81818182",12,40208
62600,highbrow,JJ,2,"0,2,0",{(high)}{(brow)},"43,47826087",24,339513,50,7,3229
62604,highland,NN,2,"0,2,0",{(high)(land)},"26,08695652",24,339513,"8,620689655",59,140623
62606,highlands,NN,2,"0,2,0",{(high)(land)},"26,08695652",24,339513,"8,620689655",59,140623
62607,highlight,VB|NN,2,"0,2,0",{(high)}{(light)},"21,73913043",24,339513,"2,272727273",45,176000
62608,highlighting,VB,2,"0,2,0",{(high)}{(light)},"21,73913043",24,339513,"2,272727273",45,176000
62609,highlights,VB|NN,2,"0,2,0",{(high)}{(light)},"21,73913043",24,339513,"2,272727273",45,176000
62612,highroad,NN,2,"0,2,0",{(high)}{(road)},"86,95652174",24,339513,"78,94736842",20,88137
62614,highschool,NN,2,"0,2,0",{(high)}{(school)},"34,7826087",24,339513,"15,38461538",27,173427
62615,highway,NN,2,"0,2,0",{(high)}{(way)},"17,39130435",24,339513,"4,838709677",63,727683
62617,highways,NN,2,"0,2,0",{(high)}{(way)},"17,39130435",24,339513,"4,838709677",63,727683
62634,hillside,NN,2,"0,2,0",{(hill)}{(side)},"53,84615385",14,48436,"33,33333333",58,343426
62635,hilltops,NN,2,"0,2,0",{(hill)}{(top)},"92,30769231",14,48436,"82,60869565",24,128587
62640,himself,minor,2,"0,2,0",{(him)}{(self)},100,2,425529,"18,18181818",23,458870
62648,hindmost,JJ,2,"0,2,0",{(hind)}{(most)},100,4,14676,"66,66666667",19,536230
62649,hindquarters,NN,2,"0,2,0",{(hind)}{(quarter)},"66,66666667",4,14676,"62,5",9,34360
62652,hindsight,NN,2,"0,2,0",{(hind)}{(sight)},"33,33333333",4,14676,15,21,37472
62666,hipline,NN|VB,2,"0,2,0",{(hip)}{(line)},100,3,13643,"87,3015873",64,426769
62670,hippodrome,NN,2,"0,2,0",{(hippo)(drome)},100,3,607,50,3,86
62671,hippopotamus,NN,2,"0,2,0",{(hippo)(potamus)},50,3,607,0,1,108
62702,hitchhike,VB,2,"0,2,0",{(hitch)}{(hike)},"66,66666667",4,2831,100,4,9038
62736,hamstring,VB|NN,2,"0,2,0",{(ham)}{(string)},"28,57142857",15,17536,"15,38461538",14,48810
62739,handbag,NN,2,"0,2,0",{(hand)}{(bag)},"33,33333333",61,232844,24,26,30703
62740,handball,NN,2,"0,2,0",{(hand)}{(ball)},"41,66666667",61,232844,"55,55555556",28,117537
62742,handbill,NN,2,"0,2,0",{(hand)}{(bill)},"68,33333333",61,232844,"57,14285714",15,150616
62743,handbook,NN,2,"0,2,0",{(hand)}{(book)},"3,333333333",61,232844,"3,846153846",53,351390
62744,handbooks,NN,2,"0,2,0",{(hand)}{(book)},"3,333333333",61,232844,"3,846153846",53,351390
62745,handbrake,NN,2,"0,2,0",{(hand)}{(brake)},60,61,232844,50,3,12972
62746,handcart,NN,2,"0,2,0",{(hand)}{(cart)},"53,33333333",61,232844,"44,44444444",10,10341
62747,handclap,NN,2,"0,2,0",{(hand)}{(clap)},"81,66666667",61,232844,"83,33333333",7,2271
62748,handclasp,NN,2,"0,2,0",{(hand)}{(clasp)},"91,66666667",61,232844,100,3,1018
62749,handcuff,VB|NN,2,"0,2,0",{(hand)}{(cuff)},15,61,232844,"33,33333333",4,3263
62750,handcuffs,NN,2,"0,2,0",{(hand)}{(cuff)},15,61,232844,"33,33333333",4,3263
62754,handgun,NN,2,"0,2,0",{(hand)}{(gun)},5,61,232844,"7,142857143",29,86955
62755,handguns,NN,2,"0,2,0",{(hand)}{(gun)},5,61,232844,"7,142857143",29,86955
62756,handhold,VB,2,"0,2,0",{(hand)}{(hold)},50,61,232844,"58,62068966",30,140327
62766,handkerchief,NN,2,"0,2,0",{(hand)(kerchief)},"31,66666667",61,232844,0,4,405
62767,handkerchiefs,NN,2,"0,2,0",{(hand)(kerchief)},"31,66666667",61,232844,0,4,405
62769,handlebar,NN,2,"0,2,0",{(handle)}{(bar)},"22,22222222",10,96192,"11,76470588",18,44632
62770,handlebars,NN,2,"0,2,0",{(handle)}{(bar)},"22,22222222",10,96192,"11,76470588",18,44632
62778,handmade,JJ,2,"0,2,0",{(hand)}{(make)},25,61,232844,"17,94871795",40,1073485
62779,handmaid,NN,2,"0,2,0",{(hand)}{(maid)},"71,66666667",61,232844,"53,33333333",16,9264
62781,handout,NN,2,"0,2,0",{(hand)}{(out)},"11,66666667",61,232844,"26,47058824",35,1415807
62783,handrail,NN,2,"0,2,0",{(hand)}{(rail)},45,61,232844,"72,72727273",12,22944
62785,handsaw,NN,2,"0,2,0",{(hand)}{(saw)},"76,66666667",61,232844,"64,28571429",15,89499
62786,handshake,NN,2,"0,2,0",{(hand)}{(shake)},"18,33333333",61,232844,"23,07692308",14,15045
62791,handstand,NN,2,"0,2,0",{(hand)}{(stand)},60,61,232844,"61,53846154",27,111818
62792,handstands,NN,2,"0,2,0",{(hand)}{(stand)},60,61,232844,"61,53846154",27,111818
62793,handwriting,NN,2,"0,2,0",{(hand)}{(write)},"16,66666667",61,232844,"31,57894737",20,938692
62804,hangman,NN,2,"0,2,0",{(hang)}{(man)},50,15,40346,"24,76190476",211,300379
62805,hangman's,encl,2,"0,2,0",{(hang)}{(man)},50,15,40346,"24,76190476",211,300379
62806,hangnail,NN,2,"0,2,0",{(hang)}{(nail)},"57,14285714",15,40346,"57,14285714",8,13990
62807,hangout,NN,2,"0,2,0",{(hang)}{(out)},"28,57142857",15,40346,"67,64705882",35,1415807
62808,hangouts,NN,2,"0,2,0",{(hang)}{(out)},"28,57142857",15,40346,"67,64705882",35,1415807
62809,hangover,NN,2,"0,2,0",{(hang)}{(over)},"21,42857143",15,40346,"36,84210526",20,475753
62810,hangovers,NN,2,"0,2,0",{(hang)}{(over)},"21,42857143",15,40346,"36,84210526",20,475753
62812,hangup,NN,2,"0,2,0",{(hang)}{(up)},"14,28571429",15,40346,"36,84210526",39,1065085
62821,haphazard,JJ,2,"0,2,0",{(hap)(hazard)},60,6,2142,40,6,7333
62848,hardboard,NN,2,"0,2,0",{(hard)}{(board)},"82,75862069",30,315496,"80,35714286",57,163026
62849,hardboiled,JJ,2,"0,2,0",{(hard)}{(boil)},"62,06896552",30,315496,40,6,11861
62850,hardbound,JJ|NN,2,"0,2,0",{(hard)}{(bound)},"48,27586207",30,315496,"30,76923077",27,34260
62851,hardcover,NN,2,"0,2,0",{(hard)}{(cover)},"13,79310345",30,315496,25,9,153545
62856,hardheaded,JJ,2,"0,2,0",{(hard)}{(head)},"79,31034483",30,315496,"72,16494845",98,230581
62860,hardscrabble,NN,2,"0,2,0",{(hard)}{(scrabble)},"86,20689655",30,315496,100,2,562
62864,hardtack,NN,2,"0,2,0",{(hard)}{(tack)},"75,86206897",30,315496,"66,66666667",7,3798
62865,hardtop,NN|JJ,2,"0,2,0",{(hard)}{(top)},"55,17241379",30,315496,"39,13043478",24,128587
62866,hardware,NN,2,"0,2,0",{(hard)}{(ware)},"3,448275862",30,315496,5,21,419541
62867,hardwood,NN,2,"0,2,0",{(hard)}{(wood)},"37,93103448",30,315496,"15,38461538",53,58074
62868,hardwoods,NN,2,"0,2,0",{(hard)}{(wood)},"37,93103448",30,315496,"15,38461538",53,58074
62869,hardworking,JJ|VB,2,"0,2,0",{(hard)}{(work)},"44,82758621",30,315496,"29,41176471",86,1051110
62872,harebrained,JJ,2,"0,2,0",{(hare)}{(brain)},"66,66666667",4,2321,"61,53846154",14,67407
62873,harelip,NN,2,"0,2,0",{(hare)}{(lip)},"33,33333333",4,2321,100,3,19248
62874,harelips,NN,2,"0,2,0",{(hare)}{(lip)},"33,33333333",4,2321,100,3,19248
62948,hatband,NN,2,"0,2,0",{(hat)}{(band)},"57,14285714",8,21751,60,21,86476
62950,hatchback,NN,2,"0,2,0",{(hatch)}{(back)},"33,33333333",4,4036,"38,23529412",69,549038
62955,hatchway,NN,2,"0,2,0",{(hatch)}{(way)},100,4,4036,"74,19354839",63,727683
62963,hatpin,NN,2,"0,2,0",{(hat)}{(pin)},"85,71428571",8,21751,"76,19047619",22,42754
63002,hayfork,NN,2,"0,2,0",{(hay)}{(fork)},80,6,13305,75,5,14750
63003,haystack,NN,2,"0,2,0",{(hay)}{(stack)},40,6,13305,"33,33333333",4,19959
63004,haystacks,NN,2,"0,2,0",{(hay)}{(stack)},40,6,13305,"33,33333333",4,19959
63005,haywire,NN,2,"0,2,0",{(hay)}{(wire)},20,6,13305,"33,33333333",13,37645
63011,hazelnuts,NN,2,"0,2,0",{(hazel)}{(nut)},100,2,1474,65,21,27666
63016,headache,NN,2,"0,2,0",{(head)}{(ache)},"4,12371134",98,230581,0,10,8479
63017,headaches,NN,2,"0,2,0",{(head)}{(ache)},"4,12371134",98,230581,0,10,8479
63018,headband,NN,2,"0,2,0",{(head)}{(band)},"36,08247423",98,230581,40,21,86476
63019,headboard,NN,2,"0,2,0",{(head)}{(board)},"35,05154639",98,230581,"37,5",57,163026
63021,headdress,NN,2,"0,2,0",{(head)}{(dress)},"53,60824742",98,230581,"28,57142857",15,27506
63025,headgear,NN,2,"0,2,0",{(head)}{(gear)},"38,1443299",98,230581,"66,66666667",4,21338
63029,headlamp,NN,2,"0,2,0",{(head)}{(lamp)},"43,29896907",98,230581,"12,5",9,8765
63030,headland,NN,2,"0,2,0",{(head)}(land),"32,98969072",98,230581,"41,37931034",59,140623
63031,headlands,NN,2,"0,2,0",{(head)}(land),"32,98969072",98,230581,"41,37931034",59,140623
63033,headlight,NN,2,"0,2,0",{(head)}{(light)},"9,278350515",98,230581,25,45,176000
63034,headlights,NN,2,"0,2,0",{(head)}{(light)},"9,278350515",98,230581,25,45,176000
63035,headline,NN,2,"0,2,0",{(head)}{(line)},"5,154639175",98,230581,"14,28571429",64,426769
63036,headlines,NN,2,"0,2,0",{(head)}{(line)},"5,154639175",98,230581,"14,28571429",64,426769
63037,headlining,VB|NN|JJ,2,"0,2,0",{(head)}{(line)},"5,154639175",98,230581,"14,28571429",64,426769
63038,headlong,RB,2,"0,2,0",{(head)}{(long)},"34,02061856",98,230581,"36,84210526",39,364660
63039,headman,NN,2,"0,2,0",{(head)}(man),"64,94845361",98,230581,"55,71428571",211,300379
63040,headmaster,NN,2,"0,2,0",{(head)}{(master)},"24,74226804",98,230581,25,29,86963
63041,headmistress,NN,2,"0,2,0",{(head)}{(mistress)},"61,8556701",98,230581,25,5,5324
63042,headphones,NN,2,"0,2,0",{(head)}{(phon)},"11,34020619",98,230581,"12,5",41,207292
63043,headpiece,NN,2,"0,2,0",{(head)}{(piece)},"44,32989691",98,230581,"22,72727273",23,77902
63044,headrest,NN,2,"0,2,0",{(head)}{(rest)},"54,63917526",98,230581,50,11,87246
63045,headroom,NN,2,"0,2,0",{(head)}{(room)},"19,58762887",98,230581,"18,18181818",45,125676
63046,headquarter,NN,2,"0,2,0",{(head)}{(quarter)},"3,092783505",98,230581,"12,5",9,34360
63047,headquarters,NN,2,"0,2,0",{(head)}{(quarter)},"3,092783505",98,230581,"12,5",9,34360
63049,headset,NN,2,"0,2,0",{(head)}{(set)},"13,40206186",98,230581,"43,47826087",24,474416
63050,headstand,NN,2,"0,2,0",{(head)}{(stand)},"74,22680412",98,230581,"73,07692308",27,111818
63051,headstands,NN,2,"0,2,0",{(head)}{(stand)},"74,22680412",98,230581,"73,07692308",27,111818
63052,headstone,NN,2,"0,2,0",{(head)}{(stone)},"29,89690722",98,230581,"23,25581395",44,61759
63053,headstones,NN,2,"0,2,0",{(head)}{(stone)},"29,89690722",98,230581,"23,25581395",44,61759
63054,headstrong,JJ,2,"0,2,0",{(head)}{(strong)},"49,48453608",98,230581,70,11,109989
63055,headwaters,NN,2,"0,2,0",{(head)}{(water)},"48,45360825",98,230581,54,51,129604
63056,headway,NN,2,"0,2,0",{(head)}{(way)},"28,86597938",98,230581,"46,77419355",63,727683
63057,headwind,NN,2,"0,2,0",{(head)}{(wind)},"50,51546392",98,230581,"55,88235294",35,40204
63080,hearsay,NN,2,"0,2,0",{(hear)}{(say)},20,6,125932,"16,66666667",7,1009212
63083,heartache,NN,2,"0,2,0",{(heart)}{(ache)},"23,07692308",40,64172,"22,22222222",10,8479
63084,heartbeat,NN,2,"0,2,0",{(heart)}{(beat)},"5,128205128",40,64172,"11,11111111",19,58632
63085,heartbreak,NN,2,"0,2,0",{(heart)}{(break)},"17,94871795",40,64172,"27,27272727",34,95043
63086,heartburn,NN,2,"0,2,0",{(heart)}{(burn)},"30,76923077",40,64172,"63,63636364",12,43386
63089,heartbreaking,JJ,2,"0,2,0",{(heart)}{(break)},"17,94871795",40,64172,"27,27272727",34,95043
63091,heartfelt,JJ,2,"0,2,0",{(heart)}{(felt)},"20,51282051",40,64172,50,3,50753
63093,hearthrug,NN,2,"0,2,0",{(hearth)}{(rug)},100,2,474,100,2,2001
63097,heartrending,JJ,2,"0,2,0",{(heart)}{(rend)},"48,71794872",40,64172,100,2,334
63100,heartsick,JJ,2,"0,2,0",{(heart)}{(sick)},"61,53846154",40,64172,"71,42857143",22,27260
63101,heartstrings,NN,2,"0,2,0",{(heart)}{(string)},"41,02564103",40,64172,"53,84615385",14,48810
63119,grindstone,NN,2,"0,2,0",{(grind)}{(stone)},"66,66666667",4,6480,"67,44186047",44,61759
63134,gristmill,NN,2,"0,2,0",{(grist)}{(mill)},100,2,270,"73,68421053",20,39860
63175,groundhog,NN,2,"0,2,0",{(ground)}{(hog)},35,21,127623,60,6,5828
63179,groundsman,NN,2,"0,2,0",{(ground)}(man),85,21,127623,"82,38095238",211,300379
63180,groundwork,NN,2,"0,2,0",{(ground)}{(work)},45,21,127623,"27,05882353",86,1051110
63191,grovelike,VB|NN|JJ,2,"0,2,0",{(grove)}{(like)},100,2,4573,"69,8630137",74,1232275
63231,guardhouse,NN,2,"0,2,0",{(guard)}{(house)},"71,42857143",22,44349,"57,77777778",91,155845
63236,guardrail,NN,2,"0,2,0",{(guard)}{(rail)},"33,33333333",22,44349,"54,54545455",12,22944
63237,guardroom,NN,2,"0,2,0",{(guard)}{(room)},"76,19047619",22,44349,"86,36363636",45,125676
63240,guardsman,NN,2,"0,2,0",{(guard)}(man),"47,61904762",22,44349,"54,76190476",211,300379
63253,guesswork,NN,2,"0,2,0",{(guess)}{(work)},100,2,107752,"30,58823529",86,1051110
63255,guesthouse,NN,2,"0,2,0",{(guest)}{(house)},50,3,21237,40,91,155845
63256,guestroom,NN,2,"0,2,0",{(guest)}{(room)},100,3,21237,"77,27272727",45,125676
63263,guidebook,NN,2,"0,2,0",{(guide)}{(book)},"57,14285714",8,90195,"23,07692308",53,351390
63265,guidelines,NN,2,"0,2,0",{(guide)}{(line)},"14,28571429",8,90195,"1,587301587",64,426769
63266,guideposts,NN,2,"0,2,0",{(guide)}{(post)},"85,71428571",8,90195,"72,72727273",23,720663
63272,guildhall,NN,2,"0,2,0",{(guild)}{(hall)},100,2,4086,"66,66666667",7,40301
63304,gumdrop,NN,2,"0,2,0",{(gum)}{(drop)},50,7,3555,75,13,84961
63309,gumshoe,NN,2,"0,2,0",{(gum)}{(shoe)},"33,33333333",7,3555,"58,33333333",13,18923
63312,gunboat,NN,2,"0,2,0",{(gun)}{(boat)},"32,14285714",29,86955,12,26,26516
63314,gunfights,NN,2,"0,2,0",{(gun)}{(fight)},"64,28571429",29,86955,"54,54545455",12,91775
63315,gunfire,NN,2,"0,2,0",{(gun)}{(fire)},"17,85714286",29,86955,"28,57142857",50,118119
63316,gunflint,NN,2,"0,2,0",{(gun)}{(flint)},"96,42857143",29,86955,"57,14285714",8,2005
63318,gunman,NN,2,"0,2,0",{(gun)}(man),"35,71428571",29,86955,"17,14285714",211,300379
63319,gunmen,NN,2,"0,2,0",{(gun)}(men),"28,57142857",29,86955,"7,006369427",158,125014
63320,gunmetal,NN,2,"0,2,0",{(gun)}{(metal)},"85,71428571",29,86955,"88,88888889",10,33763
63327,gunplay,NN,2,"0,2,0",{(gun)}{(play)},75,29,86955,"88,57142857",36,458704
63328,gunpoint,NN,2,"0,2,0",{(gun)}{(point)},"46,42857143",29,86955,"52,38095238",22,431824
63329,gunpowder,NN,2,"0,2,0",{(gun)}{(powder)},25,29,86955,25,5,10917
63330,gunroom,NN,2,"0,2,0",{(gun)}{(room)},"92,85714286",29,86955,75,45,125676
63334,gunshot,NN,2,"0,2,0",{(gun)}{(shot)},"14,28571429",29,86955,"33,33333333",13,69980
63336,gunsmith,NN,2,"0,2,0",{(gun)}{(smith)},"42,85714286",29,86955,"55,55555556",10,55642
63392,gyroscope,NN,2,"0,2,0",{(gyro)(scope)},50,3,879,"41,66666667",25,22421
63393,gyroscopes,NN,2,"0,2,0",{(gyro)(scope)},50,3,879,"41,66666667",25,22421
63428,hailstone,NN,2,"0,2,0",{(hail)}{(stone)},"66,66666667",4,4432,"65,11627907",44,61759
63429,hailstorm,NN,2,"0,2,0",{(hail)}{(storm)},"33,33333333",4,4432,"64,28571429",15,27364
63431,hairbreadth,NN,2,"0,2,0",{(hair)}{(breadth)},"84,61538462",27,52736,"33,33333333",4,1100
63432,hairbrush,NN,2,"0,2,0",{(hair)}{(brush)},"15,38461538",27,52736,"23,07692308",14,11988
63433,haircloth,NN,2,"0,2,0",{(hair)}{(cloth)},"96,15384615",27,52736,"86,95652174",24,38851
63434,haircut,NN,2,"0,2,0",{(hair)}{(cut)},"11,53846154",27,52736,"22,72727273",23,137517
63435,haircuts,NN,2,"0,2,0",{(hair)}{(cut)},"11,53846154",27,52736,"22,72727273",23,137517
63436,hairdo,NN,2,"0,2,0",{(hair)}{(do)},"26,92307692",27,52736,60,11,3190772
63437,hairdos,NN,2,"0,2,0",{(hair)}{(do)},"26,92307692",27,52736,60,11,3190772
